CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
12935,1,7,2160.7,5,5,5,15,💎 Champions
12936,16,4,1063.9,4,4,4,12,💎 Champions
12937,14,4,1504.27,4,4,4,12,💎 Champions
12938,25,1,114.14,4,1,1,6,🌱 Regular Buyers
12939,63,8,11581.8,3,5,5,13,💎 Champions
12940,54,2,899.6899999999999,3,2,3,8,🌱 Regular Buyers
12942,130,3,675.6,2,3,3,8,🌱 Regular Buyers
12944,35,2,604.51,3,2,3,8,🌱 Regular Buyers
12945,287,1,462.95,1,1,2,4,⚠️ At Risk / Lost
12947,143,6,1603.99,2,5,4,11,💼 Loyal Customers
12948,15,7,2064.95,4,5,5,14,💎 Champions
12949,30,8,4167.22,4,5,5,14,💎 Champions
12950,1,3,1843.0,5,3,4,12,💎 Champions
12951,8,6,1064.07,5,5,4,14,💎 Champions
12952,5,4,1387.79,5,4,4,13,💎 Champions
12953,9,1,329.85,5,1,2,8,🌱 Regular Buyers
12955,0,11,4757.16,5,5,5,15,💎 Champions
12956,305,1,108.07000000000001,1,1,1,3,⚠️ At Risk / Lost
12957,9,8,4017.54,5,5,5,15,💎 Champions
12962,6,2,266.39,5,2,2,9,💼 Loyal Customers
12963,7,8,1856.63,5,5,4,14,💎 Champions
12965,88,1,769.8100000000001,2,1,3,6,🌱 Regular Buyers
12966,9,1,160.18,5,1,1,7,🌱 Regular Buyers
12967,357,2,1660.9,1,2,4,7,🌱 Regular Buyers
12968,111,1,135.95,2,1,1,4,⚠️ At Risk / Lost
12970,6,4,405.47,5,4,2,11,💼 Loyal Customers
12971,3,86,11189.91,5,5,5,15,💎 Champions
12974,197,1,144.8,1,1,1,3,⚠️ At Risk / Lost
12976,211,1,738.6,1,1,3,5,⚠️ At Risk / Lost
12977,155,1,39.24,2,1,1,4,⚠️ At Risk / Lost
12980,157,9,7374.9,2,5,5,12,💎 Champions
12981,29,2,372.21999999999997,4,2,2,8,🌱 Regular Buyers
12982,242,1,390.53999999999996,1,1,2,4,⚠️ At Risk / Lost
12984,18,1,97.5,4,1,1,6,🌱 Regular Buyers
12985,0,2,1239.38,5,2,4,11,💼 Loyal Customers
12987,73,2,558.7,2,2,3,7,🌱 Regular Buyers
12988,291,1,505.82,1,1,3,5,⚠️ At Risk / Lost
12989,2,15,6924.11,5,5,5,15,💎 Champions
12990,30,3,409.5,4,3,2,9,💼 Loyal Customers
12991,22,2,503.76,4,2,3,9,💼 Loyal Customers
12993,22,4,414.76,4,4,2,10,💼 Loyal Customers
12994,3,3,974.42,5,3,4,12,💎 Champions
12995,84,1,211.32,2,1,1,4,⚠️ At Risk / Lost
12997,21,4,1226.89,4,4,4,12,💎 Champions
12999,195,3,455.88,1,3,2,6,🌱 Regular Buyers
13000,106,3,534.85,2,3,3,8,🌱 Regular Buyers
13001,3,13,9785.97,5,5,5,15,💎 Champions
13002,317,1,120.95,1,1,1,3,⚠️ At Risk / Lost
13003,105,3,149.05,2,3,1,6,🌱 Regular Buyers
13004,11,18,5655.91,5,5,5,15,💎 Champions
13005,173,2,513.7,2,2,3,7,🌱 Regular Buyers
13006,55,1,81.57,3,1,1,5,⚠️ At Risk / Lost
13008,322,1,229.47,1,1,1,3,⚠️ At Risk / Lost
13011,371,1,50.55,1,1,1,3,⚠️ At Risk / Lost
13012,8,8,1646.84,5,5,4,14,💎 Champions
13013,0,13,4810.94,5,5,5,15,💎 Champions
13014,10,10,3466.28,5,5,5,15,💎 Champions
13015,52,5,3339.64,3,4,5,12,💎 Champions
13016,72,3,789.89,2,3,3,8,🌱 Regular Buyers
13017,6,1,204.0,5,1,1,7,🌱 Regular Buyers
13018,15,28,7277.7,4,5,5,14,💎 Champions
13021,3,9,2616.38,5,5,5,15,💎 Champions
13023,63,2,689.9,3,2,3,8,🌱 Regular Buyers
13026,0,5,975.36,5,4,4,13,💎 Champions
13027,113,6,6912.0,2,5,5,12,💎 Champions
13028,22,2,661.3199999999999,4,2,3,9,💼 Loyal Customers
13029,30,3,1247.5,4,3,4,11,💼 Loyal Customers
13030,10,2,752.44,5,2,3,10,💼 Loyal Customers
13032,51,2,1010.1800000000001,3,2,4,9,💼 Loyal Customers
13033,356,1,190.55,1,1,1,3,⚠️ At Risk / Lost
13034,54,2,642.77,3,2,3,8,🌱 Regular Buyers
13035,73,2,921.88,2,2,3,7,🌱 Regular Buyers
13037,137,3,881.07,2,3,3,8,🌱 Regular Buyers
13038,79,3,908.46,2,3,3,8,🌱 Regular Buyers
13040,8,2,676.99,5,2,3,10,💼 Loyal Customers
13043,272,1,516.42,1,1,3,5,⚠️ At Risk / Lost
13044,290,1,560.47,1,1,3,5,⚠️ At Risk / Lost
13045,98,1,305.28,2,1,2,5,⚠️ At Risk / Lost
13046,30,2,629.3100000000001,4,2,3,9,💼 Loyal Customers
13047,31,10,3237.54,4,5,5,14,💎 Champions
13048,13,4,1819.41,4,4,4,12,💎 Champions
13049,63,2,656.68,3,2,3,8,🌱 Regular Buyers
13050,14,17,5836.86,4,5,5,14,💎 Champions
13052,211,1,348.15,1,1,2,4,⚠️ At Risk / Lost
13055,77,3,1214.41,2,3,4,9,💼 Loyal Customers
13058,24,3,271.4,4,3,2,9,💼 Loyal Customers
13059,249,1,183.4,1,1,1,3,⚠️ At Risk / Lost
13060,253,1,307.53,1,1,2,4,⚠️ At Risk / Lost
13061,71,1,248.60999999999999,3,1,1,5,⚠️ At Risk / Lost
13062,190,1,346.98,1,1,2,4,⚠️ At Risk / Lost
13064,12,4,1105.59,5,4,4,13,💎 Champions
13065,372,1,205.85999999999999,1,1,1,3,⚠️ At Risk / Lost
13066,23,2,470.8,4,2,2,8,🌱 Regular Buyers
13067,81,1,115.46000000000001,2,1,1,4,⚠️ At Risk / Lost
13068,9,2,344.0,5,2,2,9,💼 Loyal Customers
13069,0,24,4431.44,5,5,5,15,💎 Champions
13070,191,1,228.8,1,1,1,3,⚠️ At Risk / Lost
13072,266,1,177.14999999999998,1,1,1,3,⚠️ At Risk / Lost
13075,129,1,919.61,2,1,3,6,🌱 Regular Buyers
13077,0,4,728.02,5,4,3,12,💎 Champions
13078,2,26,12627.94,5,5,5,15,💎 Champions
13079,3,5,220.1,5,4,1,10,💼 Loyal Customers
13080,178,1,58.08,2,1,1,4,⚠️ At Risk / Lost
13081,11,11,28337.38,5,5,5,15,💎 Champions
13082,125,9,3613.63,2,5,5,12,💎 Champions
13083,3,2,303.75,5,2,2,9,💼 Loyal Customers
13085,157,2,416.08,2,2,2,6,🌱 Regular Buyers
13089,2,97,58762.08,5,5,5,15,💎 Champions
13090,8,14,8910.82,5,5,5,15,💎 Champions
13091,27,1,345.82,4,1,2,7,🌱 Regular Buyers
13092,70,5,477.83,3,4,2,9,💼 Loyal Customers
13093,275,8,7832.47,1,5,5,11,💼 Loyal Customers
13094,20,12,1927.32,4,5,4,13,💎 Champions
13095,70,1,74.39999999999999,3,1,1,5,⚠️ At Risk / Lost
13097,32,10,6003.22,4,5,5,14,💎 Champions
13098,0,28,28882.44,5,5,5,15,💎 Champions
13099,98,1,207.36,2,1,1,4,⚠️ At Risk / Lost
13101,233,1,101.19,1,1,1,3,⚠️ At Risk / Lost
13102,0,24,6424.09,5,5,5,15,💎 Champions
13103,39,1,243.94,3,1,1,5,⚠️ At Risk / Lost
13104,2,6,1098.48,5,5,4,14,💎 Champions
13106,132,1,76.5,2,1,1,4,⚠️ At Risk / Lost
13107,43,4,1531.62,3,4,4,11,💼 Loyal Customers
13108,372,1,350.06,1,1,2,4,⚠️ At Risk / Lost
13109,59,2,786.54,3,2,3,8,🌱 Regular Buyers
13110,30,7,1488.67,4,5,4,13,💎 Champions
13113,0,24,12245.96,5,5,5,15,💎 Champions
13115,11,4,2294.7799999999997,5,4,5,14,💎 Champions
13116,137,1,501.14,2,1,3,6,🌱 Regular Buyers
13117,21,8,984.91,4,5,4,13,💎 Champions
13118,19,5,1197.81,4,4,4,12,💎 Champions
13120,238,1,30.6,1,1,1,3,⚠️ At Risk / Lost
13121,268,1,283.73,1,1,2,4,⚠️ At Risk / Lost
13122,93,2,922.39,2,2,3,7,🌱 Regular Buyers
13124,89,3,3756.33,2,3,5,10,💼 Loyal Customers
13126,4,8,2099.64,5,5,5,15,💎 Champions
13127,77,1,259.17,2,1,2,5,⚠️ At Risk / Lost
13130,93,1,64.0,2,1,1,4,⚠️ At Risk / Lost
13131,22,3,1073.3,4,3,4,11,💼 Loyal Customers
13132,261,1,77.3,1,1,1,3,⚠️ At Risk / Lost
13133,273,2,109.8,1,2,1,4,⚠️ At Risk / Lost
13134,85,4,1793.58,2,4,4,10,💼 Loyal Customers
13135,196,1,3096.0,1,1,5,7,🌱 Regular Buyers
13136,55,5,2607.61,3,4,5,12,💎 Champions
13137,10,8,3603.29,5,5,5,15,💎 Champions
13138,21,6,962.39,4,5,4,13,💎 Champions
13139,15,7,5064.94,4,5,5,14,💎 Champions
13140,107,3,422.47,2,3,2,7,🌱 Regular Buyers
13141,84,5,2388.75,2,4,5,11,💼 Loyal Customers
13142,18,1,307.09000000000003,4,1,2,7,🌱 Regular Buyers
13144,332,1,110.95,1,1,1,3,⚠️ At Risk / Lost
13145,39,4,618.52,3,4,3,10,💼 Loyal Customers
13146,25,1,228.91,4,1,1,6,🌱 Regular Buyers
13147,9,4,712.8,5,4,3,12,💎 Champions
13148,28,12,3683.2599999999998,4,5,5,14,💎 Champions
13149,13,4,1676.06,4,4,4,12,💎 Champions
13151,295,1,1257.87,1,1,4,6,🌱 Regular Buyers
13153,5,1,486.22,5,1,2,8,🌱 Regular Buyers
13155,32,4,971.76,4,4,4,12,💎 Champions
13157,48,4,1741.22,3,4,4,11,💼 Loyal Customers
13158,94,4,1201.06,2,4,4,10,💼 Loyal Customers
13159,8,4,1429.35,5,4,4,13,💎 Champions
13160,21,1,91.8,4,1,1,6,🌱 Regular Buyers
13161,312,1,112.75,1,1,1,3,⚠️ At Risk / Lost
13162,121,4,1688.29,2,4,4,10,💼 Loyal Customers
13165,45,2,1021.48,3,2,4,9,💼 Loyal Customers
13166,282,1,417.2,1,1,2,4,⚠️ At Risk / Lost
13167,18,4,791.3299999999999,4,4,3,11,💼 Loyal Customers
13168,35,4,1299.59,3,4,4,11,💼 Loyal Customers
13169,63,2,712.88,3,2,3,8,🌱 Regular Buyers
13170,26,1,108.81,4,1,1,6,🌱 Regular Buyers
13171,21,3,468.40999999999997,4,3,2,9,💼 Loyal Customers
13173,3,2,353.65000000000003,5,2,2,9,💼 Loyal Customers
13174,15,3,2742.82,4,3,5,12,💎 Champions
13176,45,1,481.49,3,1,2,6,🌱 Regular Buyers
13177,64,1,282.45,3,1,2,6,🌱 Regular Buyers
13178,25,11,5725.47,4,5,5,14,💎 Champions
13182,44,1,121.18,3,1,1,5,⚠️ At Risk / Lost
13183,7,9,3957.7799999999997,5,5,5,15,💎 Champions
13184,14,10,1668.95,4,5,4,13,💎 Champions
13185,267,1,71.4,1,1,1,3,⚠️ At Risk / Lost
13186,39,3,1575.89,3,3,4,10,💼 Loyal Customers
13187,336,1,236.02,1,1,1,3,⚠️ At Risk / Lost
13188,10,1,114.6,5,1,1,7,🌱 Regular Buyers
13189,18,2,260.68,4,2,2,8,🌱 Regular Buyers
13192,94,2,911.94,2,2,3,7,🌱 Regular Buyers
13193,60,1,112.08,3,1,1,5,⚠️ At Risk / Lost
13194,135,1,60.7,2,1,1,4,⚠️ At Risk / Lost
13196,10,4,1797.78,5,4,4,13,💎 Champions
13198,9,6,3401.24,5,5,5,15,💎 Champions
13199,3,38,9817.12,5,5,5,15,💎 Champions
13200,18,4,870.09,4,4,3,11,💼 Loyal Customers
13203,9,4,869.46,5,4,3,12,💎 Champions
13207,14,2,250.26000000000002,4,2,2,8,🌱 Regular Buyers
13208,58,6,1217.65,3,5,4,12,💎 Champions
13209,29,8,5891.61,4,5,5,14,💎 Champions
13210,93,1,353.48,2,1,2,5,⚠️ At Risk / Lost
13211,9,3,1095.42,5,3,4,12,💎 Champions
13212,19,3,786.83,4,3,3,10,💼 Loyal Customers
13213,56,5,1520.58,3,4,4,11,💼 Loyal Customers
13216,267,1,333.74,1,1,2,4,⚠️ At Risk / Lost
13217,121,3,533.98,2,3,3,8,🌱 Regular Buyers
13218,126,1,62.64,2,1,1,4,⚠️ At Risk / Lost
13220,77,4,819.29,2,4,3,9,💼 Loyal Customers
13221,239,2,847.41,1,2,3,6,🌱 Regular Buyers
13223,199,2,163.2,1,2,1,4,⚠️ At Risk / Lost
13224,59,2,2155.95,3,2,5,10,💼 Loyal Customers
13225,2,7,6463.84,5,5,5,15,💎 Champions
13226,272,1,108.21000000000001,1,1,1,3,⚠️ At Risk / Lost
13227,201,1,257.7,1,1,2,4,⚠️ At Risk / Lost
13228,80,1,358.0,2,1,2,5,⚠️ At Risk / Lost
13229,225,1,160.95,1,1,1,3,⚠️ At Risk / Lost
13230,3,14,2755.63,5,5,5,15,💎 Champions
13232,12,7,1328.35,5,5,4,14,💎 Champions
13233,73,2,605.12,2,2,3,7,🌱 Regular Buyers
13235,211,1,1031.07,1,1,4,6,🌱 Regular Buyers
13236,24,2,744.85,4,2,3,9,💼 Loyal Customers
13238,16,4,700.73,4,4,3,11,💼 Loyal Customers
13239,261,1,329.56,1,1,2,4,⚠️ At Risk / Lost
13240,95,4,663.65,2,4,3,9,💼 Loyal Customers
13242,111,3,270.40000000000003,2,3,2,7,🌱 Regular Buyers
13243,202,1,585.12,1,1,3,5,⚠️ At Risk / Lost
13244,92,1,121.74,2,1,1,4,⚠️ At Risk / Lost
13245,50,1,430.5,3,1,2,6,🌱 Regular Buyers
13246,17,6,1961.52,4,5,4,13,💎 Champions
13247,17,4,501.12,4,4,3,11,💼 Loyal Customers
13248,124,2,465.68,2,2,2,6,🌱 Regular Buyers
13249,91,3,711.41,2,3,3,8,🌱 Regular Buyers
13253,156,2,1030.4,2,2,4,8,🌱 Regular Buyers
13255,8,2,399.51,5,2,2,9,💼 Loyal Customers
13258,11,3,672.83,5,3,3,11,💼 Loyal Customers
13259,61,1,283.18,3,1,2,6,🌱 Regular Buyers
13260,60,1,557.62,3,1,3,7,🌱 Regular Buyers
13261,268,2,944.1,1,2,4,7,🌱 Regular Buyers
13262,262,1,200.29,1,1,1,3,⚠️ At Risk / Lost
13263,0,35,7436.93,5,5,5,15,💎 Champions
13265,52,5,2092.66,3,4,5,12,💎 Champions
13266,10,12,3834.2599999999998,5,5,5,15,💎 Champions
13267,2,19,4521.49,5,5,5,15,💎 Champions
13268,17,11,3174.75,4,5,5,14,💎 Champions
13269,0,15,5343.28,5,5,5,15,💎 Champions
13270,365,1,590.0,1,1,3,5,⚠️ At Risk / Lost
13271,36,1,211.49,3,1,1,5,⚠️ At Risk / Lost
13272,30,2,276.56,4,2,2,8,🌱 Regular Buyers
13273,112,1,138.98,2,1,1,4,⚠️ At Risk / Lost
13276,63,2,590.93,3,2,3,8,🌱 Regular Buyers
13277,15,4,258.4,4,4,2,10,💼 Loyal Customers
13278,40,1,542.73,3,1,3,7,🌱 Regular Buyers
13279,77,1,137.75,2,1,1,4,⚠️ At Risk / Lost
13280,121,3,798.46,2,3,3,8,🌱 Regular Buyers
13282,17,3,1132.14,4,3,4,11,💼 Loyal Customers
13283,59,2,93.66,3,2,1,6,🌱 Regular Buyers
13284,330,1,201.19,1,1,1,3,⚠️ At Risk / Lost
13285,22,4,2709.12,4,4,5,13,💎 Champions
13291,155,1,361.11,2,1,2,5,⚠️ At Risk / Lost
13292,38,2,578.94,3,2,3,8,🌱 Regular Buyers
13294,189,2,873.74,1,2,3,6,🌱 Regular Buyers
13295,359,1,201.2,1,1,1,3,⚠️ At Risk / Lost
13296,136,1,87.4,2,1,1,4,⚠️ At Risk / Lost
13297,7,4,2089.85,5,4,5,14,💎 Champions
13298,0,1,360.0,5,1,2,8,🌱 Regular Buyers
13299,267,1,142.5,1,1,1,3,⚠️ At Risk / Lost
13300,168,1,371.89,2,1,2,5,⚠️ At Risk / Lost
13301,103,4,618.09,2,4,3,9,💼 Loyal Customers
13302,154,1,63.75,2,1,1,4,⚠️ At Risk / Lost
13304,350,1,300.42,1,1,2,4,⚠️ At Risk / Lost
13305,3,10,2000.86,5,5,4,14,💎 Champions
13307,119,1,15.0,2,1,1,4,⚠️ At Risk / Lost
13308,22,3,1385.51,4,3,4,11,💼 Loyal Customers
13309,6,5,1456.79,5,4,4,13,💎 Champions
13310,27,3,1132.03,4,3,4,11,💼 Loyal Customers
13311,3,2,598.5699999999999,5,2,3,10,💼 Loyal Customers
13313,21,5,1555.32,4,4,4,12,💎 Champions
13314,1,3,775.9399999999999,5,3,3,11,💼 Loyal Customers
13316,36,4,5732.93,3,4,5,12,💎 Champions
13317,65,6,2273.68,3,5,5,13,💎 Champions
13318,0,3,640.76,5,3,3,11,💼 Loyal Customers
13319,4,26,10845.55,5,5,5,15,💎 Champions
13320,77,4,1532.2,2,4,4,10,💼 Loyal Customers
13321,71,2,567.36,3,2,3,8,🌱 Regular Buyers
13322,16,1,199.48000000000002,4,1,1,6,🌱 Regular Buyers
13323,2,5,787.85,5,4,3,12,💎 Champions
13324,35,10,7121.95,3,5,5,13,💎 Champions
13325,81,1,675.3,2,1,3,6,🌱 Regular Buyers
13327,38,8,3627.77,3,5,5,13,💎 Champions
13328,315,1,1308.48,1,1,4,6,🌱 Regular Buyers
13329,31,2,789.0,4,2,3,9,💼 Loyal Customers
13330,92,3,1140.93,2,3,4,9,💼 Loyal Customers
13332,13,1,350.9,4,1,2,7,🌱 Regular Buyers
13334,81,3,3502.32,2,3,5,10,💼 Loyal Customers
13336,76,1,795.12,2,1,3,6,🌱 Regular Buyers
13338,157,1,487.02,2,1,2,5,⚠️ At Risk / Lost
13339,200,1,860.12,1,1,3,5,⚠️ At Risk / Lost
13340,44,7,10736.48,3,5,5,13,💎 Champions
13341,260,1,775.85,1,1,3,5,⚠️ At Risk / Lost
13343,177,1,353.43,2,1,2,5,⚠️ At Risk / Lost
13344,67,3,2511.69,3,3,5,11,💼 Loyal Customers
13345,287,1,389.5,1,1,2,4,⚠️ At Risk / Lost
13347,69,1,341.36,3,1,2,6,🌱 Regular Buyers
13348,63,1,233.76,3,1,1,5,⚠️ At Risk / Lost
13349,10,1,247.32,5,1,1,7,🌱 Regular Buyers
13350,15,2,979.12,4,2,4,10,💼 Loyal Customers
13351,65,1,373.94,3,1,2,6,🌱 Regular Buyers
13352,59,1,397.98,3,1,2,6,🌱 Regular Buyers
13354,70,1,743.53,3,1,3,7,🌱 Regular Buyers
13355,121,1,674.7,2,1,3,6,🌱 Regular Buyers
13356,79,1,768.24,2,1,3,6,🌱 Regular Buyers
13357,256,1,609.4,1,1,3,5,⚠️ At Risk / Lost
13358,268,1,439.03,1,1,2,4,⚠️ At Risk / Lost
13359,63,1,439.56,3,1,2,6,🌱 Regular Buyers
13362,8,4,3090.74,5,4,5,14,💎 Champions
13363,17,2,992.5,4,2,4,10,💼 Loyal Customers
13364,70,1,134.96,3,1,1,5,⚠️ At Risk / Lost
13365,33,2,2225.37,3,2,5,10,💼 Loyal Customers
13366,49,1,56.16,3,1,1,5,⚠️ At Risk / Lost
13368,256,2,623.4,1,2,3,6,🌱 Regular Buyers
13369,365,1,308.28,1,1,2,4,⚠️ At Risk / Lost
13370,371,1,754.87,1,1,3,5,⚠️ At Risk / Lost
13372,89,1,378.64,2,1,2,5,⚠️ At Risk / Lost
13373,60,3,3312.25,3,3,5,11,💼 Loyal Customers
13375,88,1,778.65,2,1,3,6,🌱 Regular Buyers
13376,98,3,1019.76,2,3,4,9,💼 Loyal Customers
13379,25,3,572.56,4,3,3,10,💼 Loyal Customers
13381,31,6,3639.31,4,5,5,14,💎 Champions
13382,280,1,222.99,1,1,1,3,⚠️ At Risk / Lost
13384,30,7,4151.93,4,5,5,14,💎 Champions
13385,329,1,534.57,1,1,3,5,⚠️ At Risk / Lost
13388,130,2,677.1,2,2,3,7,🌱 Regular Buyers
13389,10,3,797.96,5,3,3,11,💼 Loyal Customers
13390,74,1,544.08,2,1,3,6,🌱 Regular Buyers
13391,203,1,59.8,1,1,1,3,⚠️ At Risk / Lost
13394,1,8,2520.02,5,5,5,15,💎 Champions
13395,184,1,307.72,1,1,2,4,⚠️ At Risk / Lost
13396,28,2,1360.99,4,2,4,10,💼 Loyal Customers
13397,72,5,1544.13,2,4,4,10,💼 Loyal Customers
13398,191,1,457.34000000000003,1,1,2,4,⚠️ At Risk / Lost
13402,126,2,621.23,2,2,3,7,🌱 Regular Buyers
13403,17,1,75.0,4,1,1,6,🌱 Regular Buyers
13404,0,2,252.49,5,2,2,9,💼 Loyal Customers
13405,73,3,572.45,2,3,3,8,🌱 Regular Buyers
13408,1,62,28117.04,5,5,5,15,💎 Champions
13410,23,5,1003.06,4,4,4,12,💎 Champions
13411,106,1,213.54999999999998,2,1,1,4,⚠️ At Risk / Lost
13414,133,3,1390.5,2,3,4,9,💼 Loyal Customers
13416,43,2,712.5,3,2,3,8,🌱 Regular Buyers
13417,4,2,640.83,5,2,3,10,💼 Loyal Customers
13418,11,18,6127.43,5,5,5,15,💎 Champions
13419,63,1,221.06,3,1,1,5,⚠️ At Risk / Lost
13420,149,2,159.85,2,2,1,5,⚠️ At Risk / Lost
13421,39,2,1833.71,3,2,4,9,💼 Loyal Customers
13422,63,1,2626.3,3,1,5,9,💼 Loyal Customers
13425,107,3,1624.21,2,3,4,9,💼 Loyal Customers
13426,0,10,3641.32,5,5,5,15,💎 Champions
13427,18,3,582.6,4,3,3,10,💼 Loyal Customers
13428,9,1,201.78,5,1,1,7,🌱 Regular Buyers
13429,10,4,1006.8,5,4,4,13,💎 Champions
13430,18,2,679.45,4,2,3,9,💼 Loyal Customers
13431,66,2,1269.1,3,2,4,9,💼 Loyal Customers
13434,73,2,534.24,2,2,3,7,🌱 Regular Buyers
13435,4,7,3809.89,5,5,5,15,💎 Champions
13436,1,1,196.89,5,1,1,7,🌱 Regular Buyers
13437,13,7,3408.06,4,5,5,14,💎 Champions
13439,254,1,283.71,1,1,2,4,⚠️ At Risk / Lost
13441,91,1,296.64,2,1,2,5,⚠️ At Risk / Lost
13447,22,3,1129.1399999999999,4,3,4,11,💼 Loyal Customers
13448,16,6,3534.69,4,5,5,14,💎 Champions
13449,23,1,291.88,4,1,2,7,🌱 Regular Buyers
13450,26,6,2043.72,4,5,4,13,💎 Champions
13451,25,5,2898.26,4,4,5,13,💎 Champions
13452,258,2,590.0,1,2,3,6,🌱 Regular Buyers
13453,165,2,356.98,2,2,2,6,🌱 Regular Buyers
13455,24,2,1058.34,4,2,4,10,💼 Loyal Customers
13456,17,6,1766.72,4,5,4,13,💎 Champions
13458,6,14,9646.57,5,5,5,15,💎 Champions
13460,28,2,183.44,4,2,1,7,🌱 Regular Buyers
13461,38,3,1445.0,3,3,4,10,💼 Loyal Customers
13462,252,1,151.5,1,1,1,3,⚠️ At Risk / Lost
13464,57,1,674.68,3,1,3,7,🌱 Regular Buyers
13466,183,1,307.9,1,1,2,4,⚠️ At Risk / Lost
13467,10,2,1071.91,5,2,4,11,💼 Loyal Customers
13468,1,37,5704.97,5,5,5,15,💎 Champions
13470,98,2,165.0,2,2,1,5,⚠️ At Risk / Lost
13471,0,4,2501.84,5,4,5,14,💎 Champions
13473,60,2,422.64,3,2,2,7,🌱 Regular Buyers
13474,235,1,226.84,1,1,1,3,⚠️ At Risk / Lost
13475,190,4,1431.78,1,4,4,9,💼 Loyal Customers
13476,178,2,1238.47,2,2,4,8,🌱 Regular Buyers
13477,37,6,1454.58,3,5,4,12,💎 Champions
13479,200,2,300.95,1,2,2,5,⚠️ At Risk / Lost
13481,45,5,1804.56,3,4,4,11,💼 Loyal Customers
13482,231,1,184.64,1,1,1,3,⚠️ At Risk / Lost
13483,65,1,140.34,3,1,1,5,⚠️ At Risk / Lost
13484,240,1,313.8,1,1,2,4,⚠️ At Risk / Lost
13485,232,1,454.24,1,1,2,4,⚠️ At Risk / Lost
13486,77,3,1122.41,2,3,4,9,💼 Loyal Customers
13487,57,3,575.4,3,3,3,9,💼 Loyal Customers
13488,16,13,8968.31,4,5,5,14,💎 Champions
13489,104,4,449.52,2,4,2,8,🌱 Regular Buyers
13491,51,10,1215.82,3,5,4,12,💎 Champions
13492,135,3,1269.84,2,3,4,9,💼 Loyal Customers
13493,274,2,618.63,1,2,3,6,🌱 Regular Buyers
13494,311,1,316.26,1,1,2,4,⚠️ At Risk / Lost
13495,7,5,2044.87,5,4,4,13,💎 Champions
13496,10,2,653.33,5,2,3,10,💼 Loyal Customers
13497,282,2,348.05,1,2,2,5,⚠️ At Risk / Lost
13499,17,5,1159.1100000000001,4,4,4,12,💎 Champions
13500,22,3,1166.77,4,3,4,11,💼 Loyal Customers
13501,287,1,1340.32,1,1,4,6,🌱 Regular Buyers
13502,16,3,292.0,4,3,2,9,💼 Loyal Customers
13503,70,1,216.85,3,1,1,5,⚠️ At Risk / Lost
13504,63,1,295.93,3,1,2,6,🌱 Regular Buyers
13505,72,4,4393.63,2,4,5,11,💼 Loyal Customers
13506,315,2,458.52,1,2,2,5,⚠️ At Risk / Lost
13507,2,4,2479.16,5,4,5,14,💎 Champions
13508,243,1,110.97,1,1,1,3,⚠️ At Risk / Lost
13509,8,7,979.72,5,5,4,14,💎 Champions
13510,0,4,1791.56,5,4,4,13,💎 Champions
13512,260,1,251.21,1,1,2,4,⚠️ At Risk / Lost
13513,126,1,205.1,2,1,1,4,⚠️ At Risk / Lost
13514,73,1,152.2,2,1,1,4,⚠️ At Risk / Lost
13515,72,4,891.12,2,4,3,9,💼 Loyal Customers
13516,20,3,1389.41,4,3,4,11,💼 Loyal Customers
13517,59,3,2128.42,3,3,5,11,💼 Loyal Customers
13518,85,1,627.16,2,1,3,6,🌱 Regular Buyers
13519,77,1,122.75,2,1,1,4,⚠️ At Risk / Lost
13520,58,6,3624.35,3,5,5,13,💎 Champions
13521,0,3,1071.73,5,3,4,12,💎 Champions
13522,29,1,125.8,4,1,1,6,🌱 Regular Buyers
13523,32,5,3964.88,4,4,5,13,💎 Champions
13524,40,5,680.18,3,4,3,10,💼 Loyal Customers
13525,14,2,628.78,4,2,3,9,💼 Loyal Customers
13527,33,7,2242.36,3,5,5,13,💎 Champions
13529,78,2,307.76,2,2,2,6,🌱 Regular Buyers
13531,204,2,483.8,1,2,2,5,⚠️ At Risk / Lost
13532,33,1,210.31,3,1,1,5,⚠️ At Risk / Lost
13533,182,3,269.09,1,3,2,6,🌱 Regular Buyers
13534,1,25,5870.08,5,5,5,15,💎 Champions
13536,0,7,3444.39,5,5,5,15,💎 Champions
13538,42,7,1280.85,3,5,4,12,💎 Champions
13539,85,3,631.34,2,3,3,8,🌱 Regular Buyers
13544,39,2,276.06,3,2,2,7,🌱 Regular Buyers
13546,11,3,621.09,5,3,3,11,💼 Loyal Customers
13548,95,2,678.16,2,2,3,7,🌱 Regular Buyers
13549,25,7,918.2,4,5,3,12,💎 Champions
13551,318,1,91.80000000000001,1,1,1,3,⚠️ At Risk / Lost
13552,65,12,3740.07,3,5,5,13,💎 Champions
13555,73,4,4098.88,2,4,5,11,💼 Loyal Customers
13557,27,2,584.06,4,2,3,9,💼 Loyal Customers
13558,5,4,594.52,5,4,3,12,💎 Champions
13560,6,1,171.42,5,1,1,7,🌱 Regular Buyers
13561,215,1,141.85999999999999,1,1,1,3,⚠️ At Risk / Lost
13562,81,3,1799.3300000000002,2,3,4,9,💼 Loyal Customers
13563,83,2,777.53,2,2,3,7,🌱 Regular Buyers
13564,143,3,1724.67,2,3,4,9,💼 Loyal Customers
13565,18,2,240.22,4,2,1,7,🌱 Regular Buyers
13566,40,2,856.84,3,2,3,8,🌱 Regular Buyers
